Fecha;Unidad;COD_CCAA;CCAA;Cod_Provincia;Provincia;TOTAL_CAMAS;OCUPADAS_COVID19;OCUPADAS_NO_COVID19
06/12/2020;Hospitalización convencional;8;CASTILLA LA MANCHA;13;Ciudad Real;1354;99;725
06/12/2020;U. Críticas CON respirador;5;ISLAS CANARIAS;35;Palmas, Las;213;17;71
06/12/2020;U. Críticas CON respirador;7;CASTILLA Y LEÓN;42;Soria;17;4;5
06/12/2020;U. Críticas CON respirador;17;LA RIOJA;26;Rioja, La;56;28;13
06/12/2020;U. Críticas CON respirador;19;MELILLA;52;Melilla;12;2;0
07/12/2020;Hospitalización convencional;7;CASTILLA Y LEÓN;47;Valladolid;1238;146;641
07/12/2020;Hospitalización convencional;12;GALICIA;36;Pontevedra;2300;112;1306
07/12/2020;U. Críticas CON respirador;7;CASTILLA Y LEÓN;5;Ávila;18;6;2
07/12/2020;U. Críticas CON respirador;13;MADRID;28;Madrid;1029;294;395
07/12/2020;U. Críticas CON respirador;16;PAÍS VASCO;1;Araba/Álava;59;18;24
07/12/2020;U. Críticas SIN respirador;12;GALICIA;27;Lugo;7;0;0
08/12/2020;Hospitalización convencional;11;EXTREMADURA;6;Badajoz;1945;78;1025
08/12/2020;Hospitalización convencional;11;EXTREMADURA;10;Cáceres;1009;78;502
08/12/2020;U. Críticas CON respirador;1;ANDALUCÍA;11;Cádiz;184;46;29
08/12/2020;U. Críticas CON respirador;7;CASTILLA Y LEÓN;5;Ávila;18;6;2
08/12/2020;U. Críticas CON respirador;7;CASTILLA Y LEÓN;24;León;93;26;30
08/12/2020;U. Críticas SIN respirador;9;CATALUÑA;25;Lleida;32;18;5
09/12/2020;Hospitalización convencional;2;ARAGÓN;44;Teruel;404;62;190
09/12/2020;U. Críticas CON respirador;1;ANDALUCÍA;41;Sevilla;254;53;86
09/12/2020;U. Críticas CON respirador;7;CASTILLA Y LEÓN;9;Burgos;72;30;20
09/12/2020;U. Críticas CON respirador;7;CASTILLA Y LEÓN;24;León;93;22;24
09/12/2020;U. Críticas CON respirador;8;CASTILLA LA MANCHA;16;Cuenca;30;3;6
09/12/2020;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;87;16;28
09/12/2020;U. Críticas SIN respirador;1;ANDALUCÍA;23;Jaén;64;2;4
09/12/2020;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;9;Burgos;17;9;0
09/12/2020;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;3;Alicante/Alacant;66;13;18
10/12/2020;Hospitalización convencional;7;CASTILLA Y LEÓN;47;Valladolid;1248;126;811
10/12/2020;Hospitalización convencional;12;GALICIA;15;Coruña, A;3242;113;2197
10/12/2020;Hospitalización convencional;16;PAÍS VASCO;1;Araba/Álava;600;88;418
10/12/2020;U. Críticas CON respirador;1;ANDALUCÍA;18;Granada;212;77;36
10/12/2020;U. Críticas CON respirador;1;ANDALUCÍA;41;Sevilla;244;49;83
10/12/2020;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;484;136;149
10/12/2020;U. Críticas SIN respirador;2;ARAGÓN;22;Huesca;0;0;0
10/12/2020;U. Críticas SIN respirador;6;CANTABRIA;39;Cantabria;22;0;1
11/12/2020;Hospitalización convencional;7;CASTILLA Y LEÓN;42;Soria;297;15;154
26/12/2020;U. Críticas CON respirador;8;CASTILLA LA MANCHA;19;Guadalajara;38;14;8
26/12/2020;U. Críticas CON respirador;12;GALICIA;15;Coruña, A;217;24;76
26/12/2020;U. Críticas SIN respirador;1;ANDALUCÍA;4;Almería;39;0;2
26/12/2020;U. Críticas SIN respirador;18;CEUTA;51;Ceuta;0;0;0
27/12/2020;Hospitalización convencional;1;ANDALUCÍA;18;Granada;1832;144;902
27/12/2020;Hospitalización convencional;1;ANDALUCÍA;23;Jaén;1160;131;488
27/12/2020;Hospitalización convencional;1;ANDALUCÍA;29;Málaga;2861;157;1547
27/12/2020;Hospitalización convencional;1;ANDALUCÍA;41;Sevilla;3351;109;1841
27/12/2020;Hospitalización convencional;8;CASTILLA LA MANCHA;45;Toledo;1410;202;692
27/12/2020;Hospitalización convencional;10;COMUNIDAD VALENCIANA;3;Alicante/Alacant;4125;482;1794
27/12/2020;U. Críticas CON respirador;3;ASTURIAS;33;Asturias;272;65;39
27/12/2020;U. Críticas CON respirador;4;ISLAS BALEARES;7;Balears, Illes;229;78;55
27/12/2020;U. Críticas CON respirador;12;GALICIA;36;Pontevedra;174;23;51
27/12/2020;U. Críticas SIN respirador;19;MELILLA;52;Melilla;2;0;0
28/12/2020;U. Críticas CON respirador;11;EXTREMADURA;10;Cáceres;57;9;15
28/12/2020;U. Críticas CON respirador;19;MELILLA;52;Melilla;12;2;3
28/12/2020;U. Críticas SIN respirador;4;ISLAS BALEARES;7;Balears, Illes;51;6;12
28/12/2020;U. Críticas SIN respirador;5;ISLAS CANARIAS;35;Palmas, Las;46;0;15
28/12/2020;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;24;León;0;0;0
29/12/2020;Hospitalización convencional;1;ANDALUCÍA;23;Jaén;1160;111;492
29/12/2020;Hospitalización convencional;7;CASTILLA Y LEÓN;49;Zamora;395;36;212
29/12/2020;Hospitalización convencional;15;NAVARRA;31;Navarra;1735;89;971
29/12/2020;U. Críticas CON respirador;4;ISLAS BALEARES;7;Balears, Illes;241;82;66
29/12/2020;U. Críticas CON respirador;15;NAVARRA;31;Navarra;113;20;43
29/12/2020;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;5;Ávila;0;0;0
29/12/2020;U. Críticas SIN respirador;9;CATALUÑA;17;Girona;0;0;0
29/12/2020;U. Críticas SIN respirador;13;MADRID;28;Madrid;150;0;20
31/12/2020;Hospitalización convencional;3;ASTURIAS;33;Asturias;3136;178;1480
31/12/2020;Hospitalización convencional;7;CASTILLA Y LEÓN;49;Zamora;395;30;174
31/12/2020;Hospitalización convencional;12;GALICIA;15;Coruña, A;3251;149;1834
31/12/2020;U. Críticas SIN respirador;8;CASTILLA LA MANCHA;45;Toledo;20;7;8
31/12/2020;U. Críticas SIN respirador;9;CATALUÑA;17;Girona;0;0;0
01/01/2021;U. Críticas CON respirador;7;CASTILLA Y LEÓN;5;Ávila;18;3;2
01/01/2021;U. Críticas CON respirador;12;GALICIA;32;Ourense;51;3;9
01/01/2021;U. Críticas SIN respirador;1;ANDALUCÍA;11;Cádiz;34;1;2
01/01/2021;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;9;Burgos;21;4;0
01/01/2021;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;40;Segovia;4;0;0
02/01/2021;Hospitalización convencional;6;CANTABRIA;39;Cantabria;1488;88;634
02/01/2021;Hospitalización convencional;7;CASTILLA Y LEÓN;47;Valladolid;1197;72;561
02/01/2021;Hospitalización convencional;14;MURCIA;30;Murcia;3467;148;1595
02/01/2021;Hospitalización convencional;16;PAÍS VASCO;1;Araba/Álava;578;68;290
02/01/2021;U. Críticas CON respirador;17;LA RIOJA;26;Rioja, La;56;15;2
02/01/2021;U. Críticas SIN respirador;9;CATALUÑA;25;Lleida;34;18;7
02/01/2021;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;2;0;0
03/01/2021;Hospitalización convencional;1;ANDALUCÍA;4;Almería;1282;67;621
03/01/2021;Hospitalización convencional;8;CASTILLA LA MANCHA;2;Albacete;980;120;461
03/01/2021;Hospitalización convencional;11;EXTREMADURA;6;Badajoz;1945;153;948
03/01/2021;Hospitalización convencional;16;PAÍS VASCO;20;Gipuzkoa;1413;121;889
03/01/2021;U. Críticas CON respirador;12;GALICIA;27;Lugo;76;2;15
03/01/2021;U. Críticas SIN respirador;1;ANDALUCÍA;18;Granada;19;0;3
03/01/2021;U. Críticas SIN respirador;1;ANDALUCÍA;23;Jaén;64;0;6
03/01/2021;U. Críticas SIN respirador;1;ANDALUCÍA;41;Sevilla;78;0;21
03/01/2021;U. Críticas SIN respirador;2;ARAGÓN;22;Huesca;0;0;0
03/01/2021;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;3;Alicante/Alacant;63;14;14
04/01/2021;Hospitalización convencional;8;CASTILLA LA MANCHA;19;Guadalajara;353;61;238
04/01/2021;Hospitalización convencional;13;MADRID;28;Madrid;15209;1940;9581
04/01/2021;Hospitalización convencional;14;MURCIA;30;Murcia;3467;208;1845
04/01/2021;Hospitalización convencional;16;PAÍS VASCO;48;Bizkaia;2100;205;1446
04/01/2021;Hospitalización convencional;19;MELILLA;52;Melilla;165;13;50
04/01/2021;U. Críticas CON respirador;1;ANDALUCÍA;29;Málaga;232;23;75
04/01/2021;U. Críticas SIN respirador;2;ARAGÓN;50;Zaragoza;17;0;9
04/01/2021;U. Críticas SIN respirador;6;CANTABRIA;39;Cantabria;22;1;4
04/01/2021;U. Críticas SIN respirador;16;PAÍS VASCO;48;Bizkaia;10;0;3
05/01/2021;Hospitalización convencional;2;ARAGÓN;44;Teruel;404;44;175
23/01/2021;U. Críticas CON respirador;12;GALICIA;27;Lugo;89;12;22
23/01/2021;U. Críticas SIN respirador;15;NAVARRA;31;Navarra;12;0;0
24/01/2021;Hospitalización convencional;7;CASTILLA Y LEÓN;5;Ávila;417;137;173
24/01/2021;U. Críticas CON respirador;1;ANDALUCÍA;21;Huelva;45;18;12
24/01/2021;U. Críticas CON respirador;8;CASTILLA LA MANCHA;45;Toledo;124;87;17
24/01/2021;U. Críticas CON respirador;9;CATALUÑA;8;Barcelona;973;496;289
24/01/2021;U. Críticas CON respirador;9;CATALUÑA;17;Girona;79;50;16
24/01/2021;U. Críticas SIN respirador;16;PAÍS VASCO;48;Bizkaia;13;1;7
25/01/2021;Hospitalización convencional;7;CASTILLA Y LEÓN;37;Salamanca;827;269;407
25/01/2021;Hospitalización convencional;7;CASTILLA Y LEÓN;42;Soria;298;66;122
25/01/2021;U. Críticas CON respirador;7;CASTILLA Y LEÓN;40;Segovia;25;15;6
25/01/2021;U. Críticas SIN respirador;3;ASTURIAS;33;Asturias;50;0;1
25/01/2021;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;42;Soria;0;0;0
25/01/2021;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;47;Valladolid;14;0;2
25/01/2021;U. Críticas SIN respirador;16;PAÍS VASCO;1;Araba/Álava;8;0;0
26/01/2021;Hospitalización convencional;7;CASTILLA Y LEÓN;24;León;1441;411;723
26/01/2021;Hospitalización convencional;9;CATALUÑA;17;Girona;2171;271;1359
26/01/2021;U. Críticas CON respirador;1;ANDALUCÍA;21;Huelva;45;21;10
26/01/2021;U. Críticas SIN respirador;12;GALICIA;32;Ourense;33;2;8
26/01/2021;U. Críticas SIN respirador;16;PAÍS VASCO;20;Gipuzkoa;0;0;0
27/01/2021;Hospitalización convencional;1;ANDALUCÍA;18;Granada;2156;497;944
27/01/2021;U. Críticas CON respirador;1;ANDALUCÍA;14;Córdoba;114;63;25
27/01/2021;U. Críticas CON respirador;16;PAÍS VASCO;20;Gipuzkoa;119;41;39
27/01/2021;U. Críticas SIN respirador;8;CASTILLA LA MANCHA;13;Ciudad Real;10;7;1
27/01/2021;U. Críticas SIN respirador;8;CASTILLA LA MANCHA;16;Cuenca;11;0;0
27/01/2021;U. Críticas SIN respirador;8;CASTILLA LA MANCHA;19;Guadalajara;5;3;0
28/01/2021;Hospitalización convencional;9;CATALUÑA;8;Barcelona;18010;3459;11711
28/01/2021;U. Críticas SIN respirador;5;ISLAS CANARIAS;35;Palmas, Las;48;0;17
28/01/2021;U. Críticas SIN respirador;18;CEUTA;51;Ceuta;0;0;0
29/01/2021;Hospitalización convencional;1;ANDALUCÍA;18;Granada;2156;487;851
29/01/2021;Hospitalización convencional;1;ANDALUCÍA;41;Sevilla;3410;641;1954
29/01/2021;Hospitalización convencional;2;ARAGÓN;22;Huesca;592;47;324
29/01/2021;Hospitalización convencional;8;CASTILLA LA MANCHA;45;Toledo;1688;619;599
29/01/2021;U. Críticas CON respirador;15;NAVARRA;31;Navarra;121;32;38
29/01/2021;U. Críticas SIN respirador;13;MADRID;28;Madrid;134;0;22
29/01/2021;U. Críticas SIN respirador;17;LA RIOJA;26;Rioja, La;4;0;0
30/01/2021;Hospitalización convencional;12;GALICIA;27;Lugo;1124;54;571
30/01/2021;U. Críticas CON respirador;8;CASTILLA LA MANCHA;19;Guadalajara;38;27;2
30/01/2021;U. Críticas CON respirador;12;GALICIA;15;Coruña, A;258;141;50
30/01/2021;U. Críticas CON respirador;16;PAÍS VASCO;48;Bizkaia;232;73;84
30/01/2021;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;24;León;0;0;0
30/01/2021;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;59;1;17
30/01/2021;U. Críticas SIN respirador;11;EXTREMADURA;6;Badajoz;18;0;0
31/01/2021;Hospitalización convencional;1;ANDALUCÍA;14;Córdoba;1561;379;778
31/01/2021;Hospitalización convencional;1;ANDALUCÍA;23;Jaén;1178;306;505
31/01/2021;Hospitalización convencional;8;CASTILLA LA MANCHA;45;Toledo;1700;677;621
31/01/2021;U. Críticas CON respirador;7;CASTILLA Y LEÓN;49;Zamora;19;13;3
31/01/2021;U. Críticas CON respirador;8;CASTILLA LA MANCHA;2;Albacete;56;35;5
01/02/2021;U. Críticas CON respirador;7;CASTILLA Y LEÓN;5;Ávila;18;6;3
01/02/2021;U. Críticas CON respirador;12;GALICIA;32;Ourense;51;10;14
01/02/2021;U. Críticas CON respirador;14;MURCIA;30;Murcia;303;138;64
01/02/2021;U. Críticas SIN respirador;1;ANDALUCÍA;11;Cádiz;34;1;5
01/02/2021;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;37;Salamanca;5;0;0
01/02/2021;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;64;2;14
02/02/2021;Hospitalización convencional;1;ANDALUCÍA;21;Huelva;881;272;361
02/02/2021;Hospitalización convencional;6;CANTABRIA;39;Cantabria;1488;149;835
02/02/2021;Hospitalización convencional;15;NAVARRA;31;Navarra;1812;145;1107
02/02/2021;U. Críticas CON respirador;3;ASTURIAS;33;Asturias;283;109;42
02/02/2021;U. Críticas CON respirador;4;ISLAS BALEARES;7;Balears, Illes;256;135;65
02/02/2021;U. Críticas CON respirador;8;CASTILLA LA MANCHA;13;Ciudad Real;132;72;14
02/02/2021;U. Críticas CON respirador;16;PAÍS VASCO;1;Araba/Álava;75;25;15
03/02/2021;Hospitalización convencional;11;EXTREMADURA;10;Cáceres;1010;142;488
03/02/2021;U. Críticas CON respirador;7;CASTILLA Y LEÓN;24;León;111;67;12
03/02/2021;U. Críticas SIN respirador;1;ANDALUCÍA;29;Málaga;120;5;11
11/12/2020;Hospitalización convencional;8;CASTILLA LA MANCHA;16;Cuenca;372;23;148
11/12/2020;Hospitalización convencional;12;GALICIA;32;Ourense;968;29;639
11/12/2020;U. Críticas CON respirador;1;ANDALUCÍA;29;Málaga;232;32;83
11/12/2020;U. Críticas SIN respirador;1;ANDALUCÍA;14;Córdoba;57;0;4
11/12/2020;U. Críticas SIN respirador;1;ANDALUCÍA;21;Huelva;32;0;3
11/12/2020;U. Críticas SIN respirador;16;PAÍS VASCO;48;Bizkaia;10;1;9
12/12/2020;Hospitalización convencional;7;CASTILLA Y LEÓN;34;Palencia;423;65;227
12/12/2020;U. Críticas SIN respirador;2;ARAGÓN;44;Teruel;0;0;0
12/12/2020;U. Críticas SIN respirador;16;PAÍS VASCO;48;Bizkaia;10;1;9
13/12/2020;Hospitalización convencional;13;MADRID;28;Madrid;15626;1463;10680
13/12/2020;U. Críticas CON respirador;7;CASTILLA Y LEÓN;37;Salamanca;80;14;27
13/12/2020;U. Críticas SIN respirador;16;PAÍS VASCO;20;Gipuzkoa;0;0;0
14/12/2020;Hospitalización convencional;7;CASTILLA Y LEÓN;42;Soria;299;15;185
14/12/2020;U. Críticas CON respirador;1;ANDALUCÍA;23;Jaén;78;30;20
14/12/2020;U. Críticas SIN respirador;3;ASTURIAS;33;Asturias;50;0;5
14/12/2020;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;42;Soria;0;0;0
15/12/2020;Hospitalización convencional;10;COMUNIDAD VALENCIANA;46;Valencia/València;5080;627;3258
15/12/2020;U. Críticas SIN respirador;1;ANDALUCÍA;4;Almería;59;0;17
16/12/2020;Hospitalización convencional;2;ARAGÓN;50;Zaragoza;2944;234;1812
16/12/2020;U. Críticas CON respirador;6;CANTABRIA;39;Cantabria;100;21;36
16/12/2020;U. Críticas CON respirador;12;GALICIA;15;Coruña, A;217;19;94
16/12/2020;U. Críticas SIN respirador;5;ISLAS CANARIAS;38;Santa Cruz de Tenerife;19;1;10
16/12/2020;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;47;Valladolid;14;0;4
16/12/2020;U. Críticas SIN respirador;8;CASTILLA LA MANCHA;16;Cuenca;11;0;0
16/12/2020;U. Críticas SIN respirador;12;GALICIA;32;Ourense;33;0;16
16/12/2020;U. Críticas SIN respirador;16;PAÍS VASCO;20;Gipuzkoa;0;0;0
17/12/2020;Hospitalización convencional;2;ARAGÓN;50;Zaragoza;2949;242;1794
17/12/2020;Hospitalización convencional;7;CASTILLA Y LEÓN;24;León;1417;106;797
17/12/2020;Hospitalización convencional;9;CATALUÑA;8;Barcelona;17603;1631;13102
17/12/2020;Hospitalización convencional;9;CATALUÑA;25;Lleida;1014;89;706
17/12/2020;Hospitalización convencional;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;1300;90;740
17/12/2020;Hospitalización convencional;12;GALICIA;27;Lugo;981;9;559
17/12/2020;U. Críticas CON respirador;6;CANTABRIA;39;Cantabria;100;21;37
17/12/2020;U. Críticas CON respirador;16;PAÍS VASCO;20;Gipuzkoa;101;29;58
17/12/2020;U. Críticas SIN respirador;8;CASTILLA LA MANCHA;2;Albacete;41;4;32
17/12/2020;U. Críticas SIN respirador;11;EXTREMADURA;6;Badajoz;18;0;0
17/12/2020;U. Críticas SIN respirador;12;GALICIA;32;Ourense;33;1;15
17/12/2020;U. Críticas SIN respirador;17;LA RIOJA;26;Rioja, La;4;0;0
18/12/2020;Hospitalización convencional;1;ANDALUCÍA;18;Granada;1832;164;947
18/12/2020;U. Críticas CON respirador;12;GALICIA;36;Pontevedra;176;20;70
18/12/2020;U. Críticas SIN respirador;5;ISLAS CANARIAS;35;Palmas, Las;48;0;7
18/12/2020;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;34;Palencia;0;0;0
18/12/2020;U. Críticas SIN respirador;11;EXTREMADURA;6;Badajoz;18;0;0
18/12/2020;U. Críticas SIN respirador;13;MADRID;28;Madrid;144;0;21
18/12/2020;U. Críticas SIN respirador;14;MURCIA;30;Murcia;180;10;23
18/12/2020;U. Críticas SIN respirador;16;PAÍS VASCO;1;Araba/Álava;8;0;1
18/12/2020;U. Críticas SIN respirador;19;MELILLA;52;Melilla;2;0;1
19/12/2020;Hospitalización convencional;10;COMUNIDAD VALENCIANA;3;Alicante/Alacant;4143;307;2272
19/12/2020;U. Críticas CON respirador;1;ANDALUCÍA;4;Almería;116;28;4
19/12/2020;U. Críticas CON respirador;4;ISLAS BALEARES;7;Balears, Illes;238;51;81
19/12/2020;U. Críticas CON respirador;8;CASTILLA LA MANCHA;2;Albacete;43;9;9
19/12/2020;U. Críticas CON respirador;14;MURCIA;30;Murcia;285;55;80
19/12/2020;U. Críticas CON respirador;16;PAÍS VASCO;48;Bizkaia;195;33;93
19/12/2020;U. Críticas CON respirador;18;CEUTA;51;Ceuta;17;2;2
19/12/2020;U. Críticas SIN respirador;4;ISLAS BALEARES;7;Balears, Illes;51;3;16
19/12/2020;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;24;León;0;0;0
19/12/2020;U. Críticas SIN respirador;18;CEUTA;51;Ceuta;0;0;0
20/12/2020;Hospitalización convencional;1;ANDALUCÍA;21;Huelva;874;45;421
20/12/2020;Hospitalización convencional;2;ARAGÓN;22;Huesca;591;38;310
20/12/2020;U. Críticas CON respirador;1;ANDALUCÍA;4;Almería;116;28;4
20/12/2020;U. Críticas CON respirador;2;ARAGÓN;44;Teruel;8;1;3
20/12/2020;U. Críticas CON respirador;7;CASTILLA Y LEÓN;42;Soria;17;5;6
20/12/2020;U. Críticas CON respirador;18;CEUTA;51;Ceuta;17;2;0
20/12/2020;U. Críticas CON respirador;19;MELILLA;52;Melilla;12;3;0
20/12/2020;U. Críticas CON respirador;3;ASTURIAS;33;Asturias;272;80;35
20/12/2020;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;5;Ávila;0;0;0
20/12/2020;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;72;1;13
21/12/2020;Hospitalización convencional;1;ANDALUCÍA;21;Huelva;874;41;423
21/12/2020;U. Críticas CON respirador;16;PAÍS VASCO;1;Araba/Álava;59;15;21
21/12/2020;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;5;Ávila;0;0;0
21/12/2020;U. Críticas SIN respirador;9;CATALUÑA;8;Barcelona;209;46;102
21/12/2020;U. Críticas SIN respirador;9;CATALUÑA;17;Girona;0;0;0
22/12/2020;Hospitalización convencional;7;CASTILLA Y LEÓN;49;Zamora;395;56;209
22/12/2020;U. Críticas CON respirador;8;CASTILLA LA MANCHA;13;Ciudad Real;95;17;21
23/12/2020;Hospitalización convencional;3;ASTURIAS;33;Asturias;3138;233;1354
23/12/2020;Hospitalización convencional;7;CASTILLA Y LEÓN;49;Zamora;395;45;172
23/12/2020;U. Críticas CON respirador;8;CASTILLA LA MANCHA;13;Ciudad Real;95;19;22
23/12/2020;U. Críticas CON respirador;8;CASTILLA LA MANCHA;16;Cuenca;30;3;2
23/12/2020;U. Críticas CON respirador;11;EXTREMADURA;10;Cáceres;57;9;11
23/12/2020;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;9;Burgos;21;9;2
23/12/2020;U. Críticas SIN respirador;9;CATALUÑA;25;Lleida;28;10;6
24/12/2020;Hospitalización convencional;16;PAÍS VASCO;1;Araba/Álava;606;80;349
24/12/2020;U. Críticas CON respirador;5;ISLAS CANARIAS;35;Palmas, Las;213;14;81
24/12/2020;U. Críticas CON respirador;8;CASTILLA LA MANCHA;16;Cuenca;30;3;2
24/12/2020;U. Críticas CON respirador;11;EXTREMADURA;6;Badajoz;130;15;32
24/12/2020;U. Críticas CON respirador;12;GALICIA;32;Ourense;51;4;16
25/12/2020;Hospitalización convencional;11;EXTREMADURA;10;Cáceres;1009;110;386
25/12/2020;Hospitalización convencional;16;PAÍS VASCO;20;Gipuzkoa;1405;112;741
25/12/2020;U. Críticas SIN respirador;2;ARAGÓN;50;Zaragoza;17;1;9
25/12/2020;U. Críticas SIN respirador;12;GALICIA;27;Lugo;7;0;0
26/12/2020;Hospitalización convencional;5;ISLAS CANARIAS;35;Palmas, Las;2468;66;1540
26/12/2020;Hospitalización convencional;5;ISLAS CANARIAS;38;Santa Cruz de Tenerife;2511;186;1371
26/12/2020;Hospitalización convencional;8;CASTILLA LA MANCHA;16;Cuenca;372;16;110
26/12/2020;Hospitalización convencional;16;PAÍS VASCO;20;Gipuzkoa;1405;112;739
26/12/2020;U. Críticas CON respirador;2;ARAGÓN;22;Huesca;29;8;2
26/12/2020;U. Críticas CON respirador;2;ARAGÓN;50;Zaragoza;178;38;62
26/12/2020;U. Críticas CON respirador;12;GALICIA;27;Lugo;76;5;15
26/12/2020;U. Críticas SIN respirador;1;ANDALUCÍA;21;Huelva;32;0;2
26/12/2020;U. Críticas SIN respirador;2;ARAGÓN;50;Zaragoza;17;1;9
26/12/2020;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;9;Burgos;21;7;2
27/12/2020;Hospitalización convencional;1;ANDALUCÍA;4;Almería;1282;70;569
27/12/2020;Hospitalización convencional;4;ISLAS BALEARES;7;Balears, Illes;2867;321;1528
27/12/2020;Hospitalización convencional;5;ISLAS CANARIAS;35;Palmas, Las;2456;74;1610
27/12/2020;Hospitalización convencional;11;EXTREMADURA;6;Badajoz;1945;98;847
27/12/2020;Hospitalización convencional;13;MADRID;28;Madrid;15218;1557;9109
27/12/2020;U. Críticas CON respirador;1;ANDALUCÍA;41;Sevilla;245;40;73
27/12/2020;U. Críticas CON respirador;7;CASTILLA Y LEÓN;9;Burgos;82;17;15
27/12/2020;U. Críticas CON respirador;7;CASTILLA Y LEÓN;37;Salamanca;80;9;32
27/12/2020;U. Críticas SIN respirador;1;ANDALUCÍA;29;Málaga;122;0;8
28/12/2020;Hospitalización convencional;7;CASTILLA Y LEÓN;42;Soria;281;6;119
28/12/2020;U. Críticas CON respirador;7;CASTILLA Y LEÓN;9;Burgos;82;17;15
28/12/2020;U. Críticas CON respirador;7;CASTILLA Y LEÓN;40;Segovia;24;6;5
28/12/2020;U. Críticas CON respirador;9;CATALUÑA;8;Barcelona;804;267;329
