CCN;CODCNH;Nombre Centro;Tipo Vía;Nombre Vía;Número Vía;Teléfono Principal;Cód. Municipio;Municipio;Cód. Provincia;Provincia;Cód. CCAA;CCAA;Código Postal;CAMAS;Cód. Clase de Centro;Clase de Centro;Cód. Dep. Funcional;Dependencia Funcional;Forma parte Complejo;CODIDCOM;Nombre del Complejo;ALTA;Email
1531000740;310142;CLINICA PSICOGERIATRICA JOSEFINA ARREGUI;Calle;Erburu;S/N -;948563850;310109;Altsasu/Alsasua;31;Navarra;15;Navarra, Comunidad Foral de;31800;21;C12;Hospitales especializados;20;Privados;N;;;N;administracion@josefinaarregui.com
1236000122;360268;SANATORIO PSIQUIATRICO SAN JOSE;Calle;Tomas A Alonso;89;986235606;360577;Vigo;36;Pontevedra;12;Galicia;36208;48;C14;Hospitales de salud mental y tratamiento de toxicomanías;20;Privados;N;;;N;pssanjose@hotmail.com
1236000123;360255;CENTRO MEDICO PINTADO;Avenida;Hispanidade;40;986413300;360577;Vigo;36;Pontevedra;12;Galicia;36203;12;C11;Hospitales Generales;20;Privados;N;;;N;a.aranda@clinicapintado.com
1236000125;360274;CLINICA RESIDENCIA EL PINAR;Carretera;Vella Madrid;120;986266400;360577;Vigo;36;Pontevedra;12;Galicia;36214;84;C14;Hospitales de salud mental y tratamiento de toxicomanías;20;Privados;N;;;N;gerencia@hospitalelpinar.com
1236000126;360216;CONCHEIRO CENTRO MEDICO QUIRURGICO;Avenida;Madrid;4;986413244;360577;Vigo;36;Pontevedra;12;Galicia;36204;40;C11;Hospitales Generales;20;Privados;N;;;N;aconcheiro@centromedicoconcheiro.com
1648000022;480293;AMSA SERVICIO DE PSIQUIATRIA;Avenida;Cristobal Murrieta ( Et/Av );70;0;480828;Santurtzi;48;Bizkaia;16;País Vasco;48980;24;C14;Hospitales de salud mental y tratamiento de toxicomanías;20;Privados;N;;;N;admon@avancesmedicos.es
0250000086;500195;HOSPITAL DE REHABILITACION PSIQUIATRICA PRISMA;Calle;Torre Del Cerezo (San Juan De Mozarrifar);17;976151152;502973;Zaragoza;50;Zaragoza;02;Aragón;50820;50;C14;Hospitales de salud mental y tratamiento de toxicomanías;20;Privados;N;;;N;administracion@hospitalprisma.com
0104000314;040059;HOSPITAL VIRGEN DEL MAR;Carretera;Del Mami, Km. 1;S/N;950210100;040139;Almería;04;Almería;01;Andalucía;04120;76;C11;Hospitales Generales;20;Privados;N;;;N;virgendelmar@vithas.es
0104000321;040118;HOSPITAL DE PONIENTE;Carretera;Almerimar;S/N;950022500;049026;Ejido, El;04;Almería;01;Andalucía;04700;273;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;sugerencias@ephpo.es
1003000220;030015;HOSPITAL GENERAL UNIVERSITARIO DE ALICANTE;Avenida;Pintor Baeza;12;965913496;030149;Alicante/Alacant;03;Alicante/Alacant;10;Comunitat Valenciana;03010;794;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;dpto19@gva.es
1003000134;030036;CLINICA VISTAHERMOSA GRUPO HLA;Avenida;Denia;103;649303489;030149;Alicante/Alacant;03;Alicante/Alacant;10;Comunitat Valenciana;03015;106;C11;Hospitales Generales;20;Privados;N;;;N;josefernando.marin@grupohla.com
0121000146;210025;HOSPITAL INFANTA ELENA;Calle;Autovia Sevilla-Huelva;S/N;959015132;210412;Huelva;21;Huelva;01;Andalucía;21080;304;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;direccion.hie.sspa@juntadeandalucia.es
0121001251;210137;HOSPITAL COSTA DE LA LUZ;Calle;Punta Umbrã?A;8;959242100;210412;Huelva;21;Huelva;01;Andalucía;21002;56;C11;Hospitales Generales;20;Privados;N;;;N;correo@hospitalcostadelaluz.com
1003000176;030328;HOSPITAL IMED LEVANTE;Calle;Dr Santiago Ramon Y Cajal;7;966878783;030319;Benidorm;03;Alicante/Alacant;10;Comunitat Valenciana;03503;100;C11;Hospitales Generales;20;Privados;N;;;N;info@hospitaldelevante.com
1003000233;030339;HOSPITAL UNIVERSITARIO DE TORREVIEJA;Carretera;Carretera Cv 95 S. Miguel Salinas-Torrevieja Pda. La Ceñuela;S/N;965721200;031339;Torrevieja;03;Alicante/Alacant;10;Comunitat Valenciana;03186;269;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;info@torrevieja-salud.com
1003000248;030340;HOSPITAL DE DENIA;Calle;Beniadla;S/N;966429000;030633;Dénia;03;Alicante/Alacant;10;Comunitat Valenciana;03700;266;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;gerencia@marinasalud.es
0129001066;290287;HOSPITAL COSTA DEL SOL;Carretera;Autovia A-7;S/N;951976669;290691;Marbella;29;Málaga;01;Andalucía;29603;408;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;gerencia@hcs.es
0129001928;290405;HOSPITAL VITHAS XANIT INTERNACIONAL;Avenida;De Los Argonautas;S/N;952443119;290252;Benalmádena;29;Málaga;01;Andalucía;29630;125;C11;Hospitales Generales;20;Privados;N;;;N;xanit@xanit.net
0129007039;290506;HOSPITAL DE LA SERRANIA;Carretera;Ronda-San Pedro, Km. 2;S/N;951065077;290846;Ronda;29;Málaga;01;Andalucía;29400;150;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;direccion.hsr.sspa@juntadeandalucia.es
0141000537;410129;HOSPITAL FATIMA;Glorieta;De Mejico;1;954613300;410917;Sevilla;41;Sevilla;01;Andalucía;41012;73;C11;Hospitales Generales;20;Privados;N;;;N;info@hospitalfatima.es
0141000540;410251;HOSPITAL LA MERCED;Avenida;De La Constitucion;2;955077200;410687;Osuna;41;Sevilla;01;Andalucía;41640;225;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;dgerencia.aso.sspa@juntadeandalucia.es
0141001671;410375;HOSPITAL NISA SEVILLA-ALJARAFE;Avenida;Placido Fernandez Viagas;S/N;954464000;410299;Castilleja de la Cuesta;41;Sevilla;01;Andalucía;41950;148;C11;Hospitales Generales;20;Privados;N;;;N;sevillaaljarafe@hospitales.nisa.es
0222000002;220015;HOSPITAL GENERAL SAN JORGE;Avenida;Martinez De Velasco;36;974247000;221259;Huesca;22;Huesca;02;Aragón;22004;297;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;sectorhuesca@salud.aragon.es
0222000003;220054;HOSPITAL DE BARBASTRO;Carretera;Nacional 240;S/N;974249000;220481;Barbastro;22;Huesca;02;Aragón;22300;172;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;sectorbarbastro@salud.aragon.es
0250000001;500114;HOSPITAL SAN JUAN DE DIOS;Paseo;Colon;14;976271660;502973;Zaragoza;50;Zaragoza;02;Aragón;50006;184;C13;Hospitales de media y larga estancia;22;Organizaciones no gubernamentales;N;;;N;hsjdzaragoza@ohsjd.es
0908005162;080348;FUNDACIO PUIGVERT - IUNA;Calle;Cartagena .;340;934169700;080193;Barcelona;08;Barcelona;09;Cataluña;08025;124;C12;Hospitales especializados;20;Privados;N;;;N;dirgeneral@fundacio-puigvert.es
0333004419;330143;HOSPITAL DE JARRIO;Carretera;De Jarrio;S/N;985639300;330181;Coaña;33;Asturias;03;Asturias, Principado de;33719;105;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;gerencia.area1@sespa.es
0908005205;080667;HOSPITAL UNIVERSITARI GERMANS TRIAS I PUJOL DE BADALONA;Calle;Canyet;S/N;934651200;080155;Badalona;08;Barcelona;09;Cataluña;08916;516;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;gerencia.germanstrias@gencat.net
0908005177;080713;HOSPITAL DE SANT JOAN DE DEU.;Calle;Sant Joan De Deu;2;932804000;080771;Esplugues de Llobregat;08;Barcelona;09;Cataluña;08950;401;C12;Hospitales especializados;20;Privados;N;;;N;mcastillo@hsjdbcn.org
0908005190;080945;HOSPITAL DE MOLLET;Ronda;Pinetons;6-8;935760300;081249;Mollet del Vallès;08;Barcelona;09;Cataluña;08100;164;C11;Hospitales Generales;20;Privados;N;;;N;hmolldir@ctv.es
0535000322;350304;HOSPITEN CLINICA ROCA SAN AGUSTIN;Calle;Buganvilla;1;928769004;350192;San Bartolomé de Tirajana;35;Palmas, Las;05;Canarias;35100;81;C11;Hospitales Generales;20;Privados;N;;;N;roca@hospiten.com
0535000324;350120;VITHAS HOSPITAL SANTA CATALINA;Calle;Leon Y Castillo;292;928297151;350167;Palmas de Gran Canaria, Las;35;Palmas, Las;05;Canarias;35005;152;C11;Hospitales Generales;20;Privados;N;;;N;leisgp@vithas.es
0908005209;081108;HOSPITAL  GENERAL  DE  VIC;Calle;Francesc Pla El Vigata;1;938891111;082981;Vic;08;Barcelona;09;Cataluña;08500;292;C11;Hospitales Generales;8;Otras entidades u organismos públicos;N;;;N;gerencia@hgv.es
0535001243;350367;HOSPITAL SAN ROQUE MASPALOMAS;Calle;Mar De Siberia;1;928063615;350192;San Bartolomé de Tirajana;35;Palmas, Las;05;Canarias;35100;147;C11;Hospitales Generales;6;Municipio;N;;;N;sebastian.sanso@hospitalessanroque.com
0908005204;081189;HOSPITAL SANT ANTONI ABAT - CONSORCI SANITARI DEL GARRAF.;Calle;Sant Josep;21;938931616;083073;Vilanova i la Geltrú;08;Barcelona;09;Cataluña;08800;111;C13;Hospitales de media y larga estancia;8;Otras entidades u organismos públicos;N;;;N;fhcaa@retemail.es
0535001838;350290;COMPLEJO HOSPITALARIO UNIVERSITARIO INSULAR MATERNO INFANTIL;Calle;Autovia Del Sur;S/N;928444000;350167;Palmas de Gran Canaria, Las;35;Palmas, Las;05;Canarias;35016;916;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;gerenchuimi.scs@gobiernodecanarias.org
0535001908;350252;HOSPITAL GENERAL DE FUERTEVENTURA;Calle;Carretera Aeropuerto;KM 1;928862000;350173;Puerto del Rosario;35;Palmas, Las;05;Canarias;35600;131;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;gerenciafue.scs@gobiernodecanarias.org
0535002243;350228;HOSPITAL DOCTOR JOSE MOLINA OROSA;Calle;Carretera Arrecife- Tinajo Km 1300;0;928 595 102;350043;Arrecife;35;Palmas, Las;05;Canarias;35500;292;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;gerencialz.scs@gobiernodecanarias.ort
0538000121;380146;HOSPITEN SUR;Calle;Av. Maritima;8;922750032;380064;Arona;38;Santa Cruz de Tenerife;05;Canarias;38660;242;C11;Hospitales Generales;20;Privados;N;;;N;sur@hospiten.com
0538000126;380223;HOSPITEN BELLEVUE;Calle;Alemania;4;922383551;380282;Puerto de la Cruz;38;Santa Cruz de Tenerife;05;Canarias;38400;195;C11;Hospitales Generales;20;Privados;N;;;N;bellevue@hospiten.es
0538000373;380295;HOSPITEN RAMBLA;Rambla;Santa Cruz;115;922291600;380380;Santa Cruz de Tenerife;38;Santa Cruz de Tenerife;05;Canarias;38001;97;C11;Hospitales Generales;20;Privados;N;;;N;rambla@hospiten.com
0538000536;380086;HOSPITAL QUIRON SALUD TENERIFE;Calle;Poeta Rodriguez Herrera;1;922270700;380380;Santa Cruz de Tenerife;38;Santa Cruz de Tenerife;05;Canarias;38006;187;C11;Hospitales Generales;20;Privados;N;;;N;info.tenerife@quironsalud.es
0538002288;380276;HOSPITAL INSULAR NUESTRA SEÑORA DE LOS REYES;Calle;Calle Los Barriales;1;922 553 505;380488;Valverde;38;Santa Cruz de Tenerife;05;Canarias;38900;32;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;gerenciaseh.scs@gobiernodecanarias.org
0538002289;380244;HOSPITAL NUESTRA SEÑORA DE GUADALUPE;Calle;Langrero;S/N;922140219;380368;San Sebastián de la Gomera;38;Santa Cruz de Tenerife;05;Canarias;38800;40;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;gersangom.scs@gobiernodecanarias.org
0538002290;380316;HOSPITAL GENERAL DE LA PALMA;Camino;Cumbre (De La);28;922 185 000;380086;Breña Alta;38;Santa Cruz de Tenerife;05;Canarias;38713;198;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;gerenhglp.scs@gobiernodecanarias.org
0709001370;090098;HOSPITAL SANTIAGO APOSTOL;Carretera;De Oron;0;947349014;092194;Miranda de Ebro;09;Burgos;07;Castilla y León;09200;114;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;gerente.hsap@saludcastillayleon.es
0709001371;090047;HOSPITAL RECOLETAS BURGOS;Calle;Cruz Roja;1;947244055;090597;Burgos;09;Burgos;07;Castilla y León;09006;92;C11;Hospitales Generales;20;Privados;N;;;N;admision.hrb@gruporecoletas.com
0908005253;081885;HOSPITAL D'IGUALADA;Avenida;Catalunya;11;938075500;081022;Igualada;08;Barcelona;09;Cataluña;08700;280;C11;Hospitales Generales;8;Otras entidades u organismos públicos;N;;;N;fgcardona@csa.cat
0724001713;240135;HOSPITAL EL BIERZO;Calle;Medicos Sin Fronteras;7;987455304;241152;Ponferrada;24;León;07;Castilla y León;24411;408;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;gerencia.hbrz@saludcastillayleon.es
0740000778;400019;HOSPITAL GENERAL DE SEGOVIA (COMPLEJO ASISTENCIAL DE SEGOVIA);Calle;Miguel Servet;0;921419265;401945;Segovia;40;Segovia;07;Castilla y León;40002;375;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;gerente.hgse@saludcastillayleon.es
0747001319;470014;HOSPITAL UNIVERSITARIO DEL RIO HORTEGA;Calle;Dulzaina;2;983420401;471868;Valladolid;47;Valladolid;07;Castilla y León;47012;606;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;gerente.hurh@saludcastillayleon.es
1012000180;120017;HOSPITAL GENERAL UNIVERSITARIO DE CASTELLON;Avenida;Benicasim;S/N;964725000;120402;Castellón de la Plana/Castelló de la Plana;12;Castellón/Castelló;10;Comunitat Valenciana;12004;580;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;sugerencias_dscs@gva.es
1215000174;150063;HOSPITAL QUIRONSALUD A CORUÑA;Calle;Londres;2;981219800;150308;Coruña, A;15;Coruña, A;12;Galicia;15009;127;C11;Hospitales Generales;20;Privados;N;;;N;info.acoruna@quironsalud.es
1215000175;150079;HOSPITAL SAN RAFAEL;Lugar;Jubias De Arriba;82;981179000;150308;Coruña, A;15;Coruña, A;12;Galicia;15006;120;C11;Hospitales Generales;20;Privados;N;;;N;ade@imqsanrafael.es
1215000178;150177;HOSPITAL JUAN CARDONA;Calle;Pardo Bazan;S/N;981312500;150367;Ferrol;15;Coruña, A;12;Galicia;15406;150;C11;Hospitales Generales;20;Privados;N;;;N;info@hjcardona.org
1215000181;150365;HOSPITAL HM ROSALEDA - HM LA ESPERANZA;Calle;Santiago Leon De Caracas (De);1;981551200;150780;Santiago de Compostela;15;Coruña, A;12;Galicia;15701;119;C11;Hospitales Generales;20;Privados;N;;;N;secretaria.direccion.hmgr@hmhospitales.com
0917000813;170010;HOSPITAL UNIVERSITARI DE GIRONA DR. JOSEP TRUETA;Avenida;França;S/N;972940200;170792;Girona;17;Girona;09;Cataluña;17007;431;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;gerencia@htrueta.scs.es
0917000814;170059;CLINICA GIRONA;Calle;Joan  Maragall;26;972204500;170792;Girona;17;Girona;09;Cataluña;17002;123;C11;Hospitales Generales;20;Privados;N;;;N;cespigol@arrakis.es
0917000810;170123;HOSPITAL DE FIGUERES;Ronda;Rector Arolas;S/N;972501400;170669;Figueres;17;Girona;09;Cataluña;17600;168;C11;Hospitales Generales;20;Privados;N;;;N;direccio@hospfig.es
0917000820;170195;HOSPITAL DE PALAMOS;Calle;Hospital;36;972600160;171181;Palamós;17;Girona;09;Cataluña;17230;136;C11;Hospitales Generales;20;Privados;N;;;N;direccio@hosppal.es
0917001139;170334;HOSPITAL DE CERDANYA / HOPITAL DE CERDAGNE;Camino;D'Ur;31;972114090;171411;Puigcerdà;17;Girona;09;Cataluña;17520;66;C11;Hospitales Generales;8;Otras entidades u organismos públicos;N;;;N;dir@hcerdanya.eu
0925000579;250143;HOSPITAL COMARCAL DEL PALLARS;Calle;Pau Casals;5;973652255;252347;Tremp;25;Lleida;09;Cataluña;25620;63;C11;Hospitales Generales;8;Otras entidades u organismos públicos;N;;;N;hcp@hospitalpallars.com
1726000542;260099;FUNDACION HOSPITAL CALAHORRA;Carretera;Carretera De Logroño;S/N;941151000;260368;Calahorra;26;Rioja, La;17;Rioja, La;26500;80;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;gerencia.fhc@riojasalud.es
0943000755;430017;HOSPITAL UNIVERSITARI JOAN XXIII DE TARRAGONA;Calle;Doctor Mallafre Guasch;4;977295800;431482;Tarragona;43;Tarragona;09;Cataluña;43007;372;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;rramon@hjxxiii.scs.es / hospital@hj23.es
0943000758;430173;HOSPITAL DE LA SANTA CREU;Paseo;Mossen Valls Bartomeu;1;977500533;431554;Tortosa;43;Tarragona;09;Cataluña;43590;250;C13;Hospitales de media y larga estancia;6;Municipio;N;;;N;lopd@grupsagessa.com
0943000762;430228;PIUS HOSPITAL DE VALLS;Plaza;Sant Francesc;S/N;977613000;431613;Valls;43;Tarragona;09;Cataluña;43800;142;C11;Hospitales Generales;20;Privados;N;;;N;mclofent@piushospital.org
1328000006;280549;HOSPITAL FUENSANTA;Calle;De Arturo Soria;17;914079295;280796;Madrid;28;Madrid;13;Madrid, Comunidad de;28027;30;C11;Hospitales Generales;20;Privados;N;;;N;fuensanta@tecnivia.com
1328000042;280838;HOSPITAL UNIVERSITARIO SEVERO OCHOA;Avenida;Orellana;S/N;914818000;280745;Leganés;28;Madrid;13;Madrid, Comunidad de;28911;386;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;eareas@hso.es
1328000066;281071;HOSPITAL UNIVERSITARIO FUNDACION ALCORCON;Calle;Budapest;1;916219400;280072;Alcorcón;28;Madrid;13;Madrid, Comunidad de;28922;400;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;fhalcorcon@fhalcorcon.es
1046000268;460207;HOSPITAL FRANCESC DE BORJA DE GANDIA;Avenida;Medicina (De La);6;962849500;461311;Gandia;46;Valencia/València;10;Comunitat Valenciana;46702;285;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;gerencia_gandia@gva.es
1046000651;460039;HOSPITAL ARNAU DE VILANOVA;Calle;San Clemente;12;961976000;462508;València;46;Valencia/València;10;Comunitat Valenciana;46015;302;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;arnaulliria_dir@gva.es
1046000667;460370;HOSPITAL DE MANISES;Avenida;Generalitat Valenciana;50;961845000;461593;Manises;46;Valencia/València;10;Comunitat Valenciana;46940;354;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;direccionmedica@hospitaldemanises.es
1046006312;460392;HOSPITAL DE LLIRIA;Paraje;Paratge Cabeço De L'Aguila, Cv 35;S/N;962718800;461477;Llíria;46;Valencia/València;10;Comunitat Valenciana;46160;90;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;direccion_hlliria@gva.es
1531000729;310137;HOSPITAL REINA SOFIA;Carretera;Tarazona;KM. 3 -;848434000;312325;Tudela;31;Navarra;15;Navarra, Comunidad Foral de;31500;190;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;hrst@navarra.es
1236000120;360209;VITHAS HOSPITAL NOSA SEÑORA DE FATIMA;Calle;Via Norte;48;986821100;360577;Vigo;36;Pontevedra;12;Galicia;36206;200;C11;Hospitales Generales;20;Privados;N;;;N;infovigo@vithas.es
1648000015;480209;HOSPITAL GALDAKAO-USANSOLO;Barrio;Labeaga;46A;944007000;480366;Galdakao;48;Bizkaia;16;País Vasco;48960;464;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;direcciongerencia.barrualdegaldakao@osakidetza.eus
0250000091;500218;HOSPITAL VIAMED MONTECANAL;Calle;Franz Schubert;2;876241818;502973;Zaragoza;50;Zaragoza;02;Aragón;50012;68;C11;Hospitales Generales;20;Privados;N;;;N;admi@viamedmontecanal.com
0111000297;110103;CLINICA LOS ALAMOS;Avenida;Tamarix;4;956182244;110201;Jerez de la Frontera;11;Cádiz;01;Andalucía;11407;15;C11;Hospitales Generales;20;Privados;N;;;N;info@clinicalosalamos.com
1003000255;030373;HOSPITAL UNIVERSITARIO VINALOPO;Calle;Tonico Sansano Mora;14;966679800;030651;Elche/Elx;03;Alicante/Alacant;10;Comunitat Valenciana;03293;214;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;documentacion@vinaloposalud.com
0908005150;080057;HOSPITAL DEL MAR.;Paseo;Maritim De La Barceloneta;25;932483000;080193;Barcelona;08;Barcelona;09;Cataluña;08003;470;C11;Hospitales Generales;8;Otras entidades u organismos públicos;N;;;N;jvarela@imas.imim.es
0908005181;080752;HOSPITAL UNIVERSITARI DE BELLVITGE;Calle;Feixa Llarga;S/N;933357011;081017;Hospitalet de Llobregat, L';08;Barcelona;09;Cataluña;08907;1022;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;ger@csub.scs.es
0908005208;080958;HOSPITAL DE SABADELL;Parque;Tauli;S/N;937231010;081878;Sabadell;08;Barcelona;09;Cataluña;08208;861;C11;Hospitales Generales;8;Otras entidades u organismos públicos;N;;;N;direcciogeneral@cspt.es
1046000096;460291;HOSPITAL 9 DE OCTUBRE;Calle;Valle De La Ballestera;59;963179100;462508;València;46;Valencia/València;10;Comunitat Valenciana;46015;300;C11;Hospitales Generales;20;Privados;N;;;N;9octubre@hospitales.nisa.es
1046000568;460082;HOSPITAL CATOLICO CASA DE SALUD;Calle;Doctor Manuel Candela;41;963897700;462508;València;46;Valencia/València;10;Comunitat Valenciana;46021;192;C11;Hospitales Generales;20;Privados;N;;;N;casadesalud@casadesalud.es
0111000290;110110;HOSPITAL UNIVERSITARIO DE JEREZ DE LA FRONTERA;Carretera;Ronda Circunvalacion;S/N;956032075;110201;Jerez de la Frontera;11;Cádiz;01;Andalucía;11408;498;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;manuel.herrera.sspa@juntadeandalucia.es
